Customer_ID,Age,Region,Plan,Contract_Type,Payment_Method,Tenure_Months,Monthly_Fee,Discount_Pct,Support_Tickets,Late_Payments,Usage_Hours_Monthly,Satisfaction_Score,Churn,Annual_Value
CUST10529,31,East,Standard,Monthly,Debit Card,25,799.0,10,0,0,23.3,4.1,0,8629.2
CUST10530,48,South,Basic,Annual,Net Banking,2,599.0,10,3,1,19.6,3.9,0,6469.2
CUST10531,36,West,Premium,Monthly,Credit Card,32,1199.0,10,1,1,18.5,1.9,0,12949.2
CUST10532,33,East,Basic,Quarterly,UPI,26,499.0,0,4,0,7.4,3.8,0,5988.0
CUST10533,22,North,Premium,Quarterly,UPI,6,1199.0,15,3,1,24.1,2.3,0,12229.8
CUST10534,52,West,Basic,Quarterly,Debit Card,41,499.0,5,4,1,19.5,2.4,0,5688.599999999999
CUST10535,29,South,Premium,Monthly,UPI,3,1299.0,0,3,0,29.2,2.5,0,15588.0
CUST10536,42,South,Standard,Annual,UPI,33,799.0,0,0,0,23.2,2.8,0,9588.0
CUST10537,38,South,Premium,Monthly,Net Banking,1,1199.0,5,2,2,27.6,4.3,0,13668.599999999999
CUST10538,53,North,Premium,Quarterly,UPI,5,1199.0,15,2,0,21.9,3.7,0,12229.8
CUST10539,40,East,Basic,Monthly,UPI,13,499.0,5,1,1,23.5,2.7,0,5688.599999999999
CUST10540,33,North,Premium,Monthly,UPI,19,1199.0,10,1,3,29.4,3.0,0,12949.2
CUST10541,56,West,Standard,Monthly,Debit Card,12,799.0,0,1,1,20.5,3.9,0,9588.0
CUST10542,59,South,Standard,Monthly,Debit Card,48,799.0,5,4,1,25.8,4.1,0,9108.6
CUST10543,56,North,Basic,Monthly,Net Banking,25,599.0,20,1,0,18.5,3.6,0,5750.400000000001
CUST10544,31,North,Standard,Monthly,UPI,35,799.0,10,2,0,21.0,2.5,0,8629.2
CUST10545,48,East,Basic,Monthly,Debit Card,12,499.0,0,0,0,34.7,3.1,0,5988.0
CUST10546,22,East,Standard,Quarterly,Debit Card,30,849.0,5,1,0,27.1,5.0,0,9678.6
CUST10547,52,South,Standard,Annual,Net Banking,5,899.0,0,4,1,17.7,2.4,0,10788.0
CUST10548,40,North,Standard,Monthly,Credit Card,34,799.0,5,0,2,25.4,3.8,0,9108.6
CUST10549,46,North,Premium,Monthly,UPI,22,1199.0,10,2,1,11.8,5.0,0,12949.2
CUST10550,60,East,Standard,Monthly,Debit Card,39,899.0,10,0,1,20.2,3.3,0,9709.2
CUST10551,28,North,Basic,Monthly,Net Banking,13,499.0,0,3,0,14.4,5.0,0,5988.0
CUST10552,35,North,Basic,Quarterly,Net Banking,47,499.0,15,2,0,25.6,2.9,0,5089.8
CUST10553,29,North,Basic,Quarterly,Net Banking,3,499.0,5,2,0,20.5,1.7,0,5688.599999999999
CUST10554,26,East,Basic,Monthly,Debit Card,20,599.0,5,2,0,24.3,3.0,0,6828.599999999999
CUST10555,27,South,Basic,Monthly,UPI,31,599.0,5,1,0,28.2,2.8,0,6828.599999999999
CUST10556,34,West,Basic,Monthly,Credit Card,5,549.0,10,2,2,18.3,2.0,1,5929.2
CUST10557,55,South,Premium,Annual,UPI,24,1199.0,5,2,0,18.6,3.1,0,13668.599999999999
CUST10558,24,West,Standard,Annual,Net Banking,40,799.0,5,3,1,21.7,4.4,0,9108.6
CUST10559,30,North,Basic,Monthly,Net Banking,33,499.0,5,3,1,15.1,3.0,0,5688.599999999999
CUST10560,57,South,Standard,Monthly,Credit Card,8,899.0,0,1,1,21.9,3.2,0,10788.0
CUST10561,59,West,Basic,Annual,UPI,24,599.0,15,3,1,22.3,4.7,0,6109.8
CUST10562,26,East,Standard,Annual,Net Banking,20,799.0,5,3,0,23.8,2.8,0,9108.6
CUST10563,44,East,Standard,Monthly,Net Banking,16,849.0,0,4,0,25.4,4.1,0,10188.0
CUST10564,19,South,Standard,Monthly,UPI,12,799.0,10,0,1,9.2,2.0,0,8629.2
CUST10565,22,South,Standard,Monthly,Net Banking,13,799.0,15,1,0,11.7,2.6,0,8149.8
CUST10566,46,North,Premium,Quarterly,UPI,45,1249.0,20,0,1,12.7,3.3,0,11990.400000000001
CUST10567,54,South,Premium,Monthly,Net Banking,42,1199.0,5,1,0,22.7,4.6,0,13668.599999999999
CUST10568,55,North,Standard,Monthly,UPI,39,799.0,0,0,1,19.7,2.7,0,9588.0
CUST10569,36,North,Standard,Quarterly,Credit Card,25,799.0,5,2,1,3.9,2.7,0,9108.6
CUST10570,25,East,Standard,Monthly,Net Banking,46,849.0,0,5,0,37.6,3.7,0,10188.0
CUST10571,18,East,Basic,Quarterly,Credit Card,32,599.0,15,0,1,6.1,3.9,0,6109.8
CUST10572,39,West,Standard,Monthly,Net Banking,24,899.0,0,6,0,22.2,2.6,0,10788.0
CUST10573,34,East,Basic,Monthly,Net Banking,48,549.0,0,0,0,26.5,3.0,0,6588.0
CUST10574,24,East,Standard,Quarterly,Debit Card,47,799.0,5,4,0,16.2,4.5,0,9108.6
CUST10575,42,South,Standard,Monthly,UPI,44,799.0,5,2,0,27.1,2.4,0,9108.6
CUST10576,21,East,Basic,Annual,Credit Card,9,599.0,10,3,2,13.9,3.8,0,6469.2
CUST10577,53,West,Premium,Monthly,Credit Card,40,1249.0,5,1,0,23.4,3.0,0,14238.599999999999
CUST10578,23,South,Premium,Monthly,Credit Card,23,1249.0,0,4,1,4.6,4.8,0,14988.0
CUST10579,48,West,Standard,Quarterly,UPI,13,849.0,0,2,1,31.4,4.0,0,10188.0
CUST10580,36,East,Standard,Monthly,Debit Card,32,849.0,5,1,0,22.0,4.3,0,9678.6
CUST10581,56,West,Premium,Annual,Credit Card,15,1199.0,0,0,0,9.2,3.0,0,14388.0
CUST10582,44,South,Basic,Monthly,UPI,36,499.0,10,3,2,27.0,4.2,0,5389.2
CUST10583,27,North,Standard,Monthly,Net Banking,5,849.0,5,4,0,35.1,4.2,0,9678.6
CUST10584,43,West,Basic,Monthly,Credit Card,22,599.0,10,2,0,14.6,4.0,0,6469.2
CUST10585,36,West,Standard,Monthly,Credit Card,16,849.0,15,4,1,20.3,3.2,0,8659.8
CUST10586,56,South,Basic,Annual,Debit Card,41,499.0,15,3,0,17.9,3.6,0,5089.8
CUST10587,20,South,Premium,Annual,Credit Card,10,1199.0,20,2,1,15.8,1.8,0,11510.400000000001
CUST10588,30,West,Premium,Monthly,Credit Card,24,1249.0,0,5,0,15.0,5.0,0,14988.0
CUST10589,45,East,Basic,Monthly,Net Banking,18,549.0,0,1,0,16.8,3.0,0,6588.0
CUST10590,37,West,Standard,Annual,UPI,18,849.0,0,2,0,17.3,3.2,0,10188.0
CUST10591,45,South,Premium,Annual,UPI,7,1199.0,15,2,0,19.1,2.3,0,12229.8
CUST10592,25,North,Standard,Monthly,Debit Card,4,899.0,20,1,2,18.6,4.1,0,8630.4
CUST10593,58,North,Premium,Monthly,Net Banking,26,1249.0,15,0,0,28.1,4.0,0,12739.8
CUST10594,56,East,Standard,Monthly,UPI,5,849.0,0,3,1,27.4,3.2,0,10188.0
CUST10595,18,West,Basic,Annual,Net Banking,16,499.0,20,3,0,9.7,1.4,0,4790.400000000001
CUST10596,20,North,Basic,Monthly,UPI,35,499.0,5,3,1,17.3,2.9,0,5688.599999999999
CUST10597,30,West,Basic,Monthly,Net Banking,26,599.0,0,2,0,32.0,3.9,0,7188.0
CUST10598,45,South,Standard,Quarterly,Debit Card,18,799.0,5,3,0,24.4,3.7,0,9108.6
CUST10599,42,North,Standard,Monthly,Credit Card,29,799.0,0,3,0,24.7,3.5,0,9588.0
CUST10600,50,East,Standard,Monthly,Debit Card,23,799.0,5,0,0,23.9,3.1,0,9108.6
CUST10601,55,South,Standard,Monthly,UPI,14,849.0,5,1,0,19.9,2.1,0,9678.6
CUST10602,23,East,Standard,Monthly,Debit Card,15,799.0,5,4,0,21.7,4.4,0,9108.6
CUST10603,49,South,Premium,Monthly,Credit Card,33,1199.0,10,1,1,18.8,2.2,0,12949.2
CUST10604,38,North,Premium,Monthly,Debit Card,25,1299.0,15,2,0,28.8,3.3,0,13249.8
CUST10605,33,East,Standard,Monthly,UPI,21,849.0,10,3,1,18.8,2.6,0,9169.2
CUST10606,38,East,Premium,Quarterly,UPI,17,1199.0,5,1,0,21.1,4.4,1,13668.599999999999
CUST10607,28,South,Standard,Annual,Debit Card,23,799.0,15,1,0,27.9,4.0,1,8149.8
CUST10608,54,East,Standard,Quarterly,Credit Card,43,899.0,15,4,0,19.4,3.2,0,9169.8
CUST10609,53,South,Premium,Monthly,Debit Card,17,1199.0,0,5,1,21.4,4.1,0,14388.0
CUST10610,52,South,Basic,Monthly,Credit Card,14,549.0,5,1,0,19.1,2.2,0,6258.599999999999
CUST10611,36,South,Basic,Monthly,Net Banking,29,499.0,0,1,0,21.3,3.4,0,5988.0
CUST10612,37,South,Premium,Monthly,Credit Card,20,1299.0,0,5,0,19.4,2.6,1,15588.0
CUST10613,35,North,Standard,Monthly,Net Banking,30,849.0,10,0,0,17.7,4.4,0,9169.2
CUST10614,58,South,Premium,Quarterly,Debit Card,19,1249.0,15,2,0,16.3,3.8,0,12739.8
CUST10615,31,West,Premium,Monthly,Credit Card,39,1199.0,0,1,2,20.6,4.1,0,14388.0
CUST10616,32,East,Basic,Monthly,Net Banking,13,599.0,15,2,0,30.1,3.0,0,6109.8
CUST10617,48,West,Premium,Monthly,Net Banking,18,1199.0,15,2,1,27.0,4.2,0,12229.8
CUST10618,18,North,Standard,Quarterly,Net Banking,23,899.0,15,1,2,9.4,2.5,0,9169.8
CUST10619,20,West,Standard,Monthly,UPI,46,799.0,0,3,0,18.6,2.6,0,9588.0
CUST10620,33,East,Standard,Quarterly,Debit Card,33,849.0,15,3,0,16.9,3.3,0,8659.8
CUST10621,40,West,Premium,Monthly,Net Banking,39,1199.0,5,3,1,9.5,2.7,0,13668.599999999999
CUST10622,28,North,Basic,Annual,Credit Card,40,549.0,5,1,2,24.2,4.1,0,6258.599999999999
CUST10623,29,South,Standard,Annual,Net Banking,18,799.0,0,0,1,21.2,3.1,0,9588.0
CUST10624,27,West,Standard,Monthly,UPI,9,799.0,0,2,1,38.2,2.5,0,9588.0
CUST10625,49,North,Standard,Monthly,Debit Card,33,799.0,10,1,1,19.3,2.4,0,8629.2
CUST10626,33,North,Standard,Monthly,UPI,32,799.0,5,4,1,15.8,4.1,0,9108.6
CUST10627,25,East,Basic,Monthly,UPI,17,499.0,0,4,1,15.0,1.2,0,5988.0
CUST10628,55,East,Basic,Quarterly,UPI,19,499.0,0,1,1,18.4,2.6,0,5988.0
CUST10629,29,West,Basic,Annual,Credit Card,27,599.0,10,0,0,26.7,4.8,0,6469.2
CUST10630,41,South,Premium,Quarterly,Debit Card,6,1199.0,0,2,0,27.6,3.2,0,14388.0
CUST10631,45,North,Basic,Annual,Debit Card,35,549.0,15,2,0,45.4,4.1,0,5599.8
CUST10632,25,West,Basic,Monthly,Credit Card,37,499.0,0,4,1,12.3,3.9,0,5988.0
CUST10633,45,North,Premium,Monthly,Debit Card,34,1249.0,0,1,1,22.7,3.3,0,14988.0
CUST10634,53,North,Basic,Quarterly,UPI,20,499.0,5,1,0,16.5,2.0,0,5688.599999999999
CUST10635,43,South,Premium,Monthly,Debit Card,25,1299.0,5,2,0,24.8,2.3,0,14808.599999999999
CUST10636,25,South,Standard,Quarterly,Credit Card,4,849.0,5,6,0,33.1,2.3,0,9678.6
CUST10637,45,West,Premium,Monthly,UPI,10,1199.0,5,1,1,28.9,3.9,0,13668.599999999999
CUST10638,45,South,Basic,Monthly,Credit Card,10,549.0,20,0,1,12.3,4.1,0,5270.400000000001
CUST10639,54,South,Basic,Annual,Net Banking,24,499.0,10,1,0,27.5,2.7,0,5389.2
CUST10640,58,West,Standard,Monthly,UPI,21,849.0,0,1,1,5.1,3.4,0,10188.0
CUST10641,53,South,Premium,Annual,UPI,11,1199.0,5,0,0,3.0,3.5,0,13668.599999999999
CUST10642,44,East,Standard,Annual,Debit Card,27,799.0,15,1,2,20.0,3.6,0,8149.8
CUST10643,34,North,Basic,Quarterly,UPI,16,499.0,0,1,0,26.9,2.8,0,5988.0
CUST10644,26,North,Standard,Quarterly,Credit Card,26,849.0,0,4,0,24.8,5.0,0,10188.0
CUST10645,50,North,Standard,Quarterly,Debit Card,30,799.0,10,6,0,37.2,4.1,0,8629.2
CUST10646,37,North,Standard,Annual,Net Banking,16,849.0,10,1,2,22.9,3.6,0,9169.2
CUST10647,30,West,Standard,Monthly,Credit Card,7,799.0,5,1,1,21.1,3.0,1,9108.6
CUST10648,45,North,Premium,Monthly,Net Banking,16,1199.0,0,1,0,31.2,2.7,0,14388.0
CUST10649,46,North,Standard,Quarterly,Net Banking,35,849.0,0,2,3,19.0,3.9,0,10188.0
CUST10650,30,North,Basic,Monthly,Net Banking,16,549.0,10,0,1,25.1,3.1,1,5929.2
CUST10651,52,North,Standard,Monthly,UPI,40,899.0,0,5,2,25.6,3.6,0,10788.0
CUST10652,23,East,Basic,Monthly,Credit Card,12,549.0,5,2,1,14.2,1.8,0,6258.599999999999
CUST10653,35,North,Standard,Quarterly,Credit Card,35,849.0,5,2,0,25.1,3.0,0,9678.6
CUST10654,22,East,Standard,Annual,UPI,21,849.0,0,1,1,39.5,3.4,0,10188.0
CUST10655,42,West,Basic,Monthly,Debit Card,43,499.0,20,1,1,31.1,4.4,0,4790.400000000001
CUST10656,19,South,Basic,Annual,Net Banking,36,499.0,15,1,1,15.3,2.7,0,5089.8
CUST10657,27,North,Basic,Quarterly,Credit Card,48,499.0,10,6,0,40.7,2.2,0,5389.2
CUST10658,47,South,Premium,Annual,UPI,17,1199.0,0,2,0,27.5,3.9,0,14388.0
CUST10659,22,South,Premium,Quarterly,Net Banking,32,1199.0,0,1,3,25.4,3.4,0,14388.0
CUST10660,50,West,Basic,Quarterly,Debit Card,41,599.0,5,0,0,21.2,2.0,0,6828.599999999999
CUST10661,18,South,Premium,Monthly,Debit Card,6,1199.0,0,4,0,27.5,2.0,0,14388.0
CUST10662,35,East,Standard,Annual,Net Banking,24,849.0,20,0,1,22.9,2.9,0,8150.400000000001
CUST10663,49,South,Basic,Monthly,Debit Card,27,549.0,0,4,2,22.2,3.4,0,6588.0
CUST10664,28,South,Basic,Annual,Credit Card,20,499.0,5,1,0,20.9,4.8,0,5688.599999999999
CUST10665,38,South,Standard,Annual,Credit Card,25,799.0,5,3,1,29.8,2.5,0,9108.6
CUST10666,43,North,Standard,Monthly,Credit Card,2,799.0,10,2,0,28.9,4.0,0,8629.2
CUST10667,42,North,Standard,Monthly,Debit Card,9,849.0,0,2,0,20.8,1.7,0,10188.0
CUST10668,39,East,Basic,Quarterly,Credit Card,28,599.0,5,3,1,9.8,3.8,0,6828.599999999999
CUST10669,44,East,Basic,Monthly,UPI,38,499.0,0,1,0,22.3,4.9,0,5988.0
CUST10670,30,North,Standard,Annual,Credit Card,3,899.0,15,1,0,16.3,3.6,0,9169.8
CUST10671,50,East,Basic,Monthly,Credit Card,20,499.0,0,1,0,18.2,2.9,0,5988.0
CUST10672,51,North,Basic,Monthly,Debit Card,6,549.0,15,2,1,21.0,4.6,0,5599.8
CUST10673,58,West,Basic,Annual,Credit Card,39,549.0,15,1,0,13.5,3.8,0,5599.8
CUST10674,52,South,Premium,Quarterly,Net Banking,33,1199.0,0,1,4,9.1,3.6,0,14388.0
CUST10675,18,South,Premium,Annual,UPI,1,1199.0,10,1,0,24.3,2.6,0,12949.2
CUST10676,38,East,Standard,Monthly,Debit Card,37,799.0,0,3,0,22.2,3.8,0,9588.0
CUST10677,23,North,Premium,Quarterly,UPI,6,1199.0,20,6,0,21.9,2.9,0,11510.400000000001
CUST10678,45,North,Basic,Quarterly,Net Banking,45,549.0,5,2,3,26.1,3.8,0,6258.599999999999
CUST10679,34,East,Standard,Quarterly,Debit Card,34,799.0,0,0,2,16.7,3.5,0,9588.0
CUST10680,22,North,Basic,Quarterly,Debit Card,47,549.0,5,0,1,24.7,4.5,0,6258.599999999999
CUST10681,48,West,Standard,Quarterly,Credit Card,15,799.0,0,3,0,32.7,3.0,0,9588.0
CUST10682,22,South,Premium,Monthly,UPI,45,1249.0,20,3,1,20.0,3.4,0,11990.400000000001
CUST10683,55,East,Standard,Monthly,Net Banking,26,849.0,0,4,0,37.2,4.2,0,10188.0
CUST10684,20,East,Basic,Quarterly,Net Banking,14,549.0,10,2,0,22.4,3.3,0,5929.2
CUST10685,40,North,Standard,Monthly,Debit Card,7,799.0,5,0,2,15.2,3.5,0,9108.6
CUST10686,54,East,Basic,Quarterly,Credit Card,46,499.0,20,2,0,28.8,3.1,0,4790.400000000001
CUST10687,54,West,Premium,Monthly,Debit Card,31,1249.0,0,3,0,21.1,3.4,0,14988.0
CUST10688,27,North,Standard,Quarterly,Debit Card,24,799.0,5,2,0,30.4,4.1,0,9108.6
CUST10689,27,North,Standard,Quarterly,Debit Card,31,799.0,5,1,0,25.3,5.0,0,9108.6
CUST10690,36,North,Standard,Monthly,Debit Card,29,799.0,10,2,0,19.4,2.0,0,8629.2
CUST10691,34,North,Standard,Monthly,Net Banking,42,849.0,0,2,0,34.2,2.4,0,10188.0
CUST10692,38,West,Basic,Monthly,Net Banking,32,549.0,0,1,1,18.0,3.4,0,6588.0
CUST10693,31,North,Standard,Quarterly,Debit Card,17,849.0,0,1,1,4.7,3.5,0,10188.0
CUST10694,26,East,Basic,Annual,Debit Card,14,499.0,10,4,0,29.0,3.3,0,5389.2
CUST10695,18,West,Standard,Monthly,Credit Card,40,799.0,0,2,0,24.8,3.0,0,9588.0
CUST10696,30,South,Premium,Quarterly,Debit Card,36,1299.0,5,4,0,32.3,2.4,0,14808.599999999999
CUST10697,21,South,Premium,Monthly,Net Banking,48,1199.0,0,1,0,14.9,3.0,0,14388.0
CUST10698,18,East,Standard,Monthly,UPI,24,799.0,15,1,2,20.0,4.2,0,8149.8
CUST10699,57,East,Standard,Annual,Net Banking,45,849.0,20,3,0,19.1,3.6,0,8150.400000000001
CUST10700,49,West,Basic,Monthly,Credit Card,27,499.0,5,2,1,29.5,4.1,0,5688.599999999999
CUST10701,51,South,Standard,Monthly,Net Banking,25,799.0,5,1,0,27.2,2.4,0,9108.6
CUST10702,45,South,Basic,Monthly,UPI,32,499.0,0,1,1,23.7,4.8,0,5988.0
CUST10703,48,South,Standard,Monthly,Debit Card,18,799.0,0,1,4,23.8,3.0,0,9588.0
CUST10704,25,South,Basic,Monthly,UPI,46,499.0,0,1,1,12.8,3.9,0,5988.0
CUST10705,56,South,Basic,Monthly,Debit Card,18,599.0,10,0,2,28.1,3.4,0,6469.2
CUST10706,43,North,Standard,Quarterly,Debit Card,37,799.0,5,3,0,28.3,3.0,0,9108.6
CUST10707,51,East,Basic,Monthly,Net Banking,26,499.0,20,4,0,40.3,3.9,0,4790.400000000001
CUST10708,20,North,Standard,Monthly,Net Banking,9,849.0,5,1,0,25.8,4.0,0,9678.6
CUST10709,29,South,Basic,Monthly,Net Banking,35,599.0,10,3,0,27.1,5.0,0,6469.2
CUST10710,18,West,Basic,Monthly,Credit Card,8,499.0,5,0,1,25.8,4.1,0,5688.599999999999
CUST10711,22,West,Standard,Quarterly,Net Banking,20,849.0,5,3,2,16.4,4.1,0,9678.6
CUST10712,47,South,Basic,Annual,Credit Card,42,549.0,0,1,0,32.0,4.5,0,6588.0
CUST10713,47,South,Basic,Monthly,Net Banking,22,499.0,5,2,1,21.6,4.0,0,5688.599999999999
CUST10714,34,West,Standard,Annual,Debit Card,19,799.0,5,3,3,20.5,3.5,0,9108.6
CUST10715,40,North,Basic,Quarterly,Credit Card,30,499.0,10,2,3,20.9,3.8,0,5389.2
CUST10716,32,North,Premium,Quarterly,UPI,28,1249.0,20,1,1,21.5,4.3,0,11990.400000000001
CUST10717,54,South,Basic,Monthly,Credit Card,35,499.0,5,1,1,18.1,4.8,0,5688.599999999999
CUST10718,38,North,Basic,Monthly,Credit Card,43,499.0,0,2,0,23.7,2.1,0,5988.0
CUST10719,31,West,Standard,Monthly,UPI,11,849.0,5,1,0,21.2,1.8,0,9678.6
CUST10720,19,North,Basic,Quarterly,Credit Card,31,499.0,5,2,0,20.5,4.7,0,5688.599999999999
CUST10721,28,South,Basic,Monthly,Debit Card,48,599.0,0,2,0,25.9,2.8,0,7188.0
CUST10722,56,West,Basic,Annual,Net Banking,39,599.0,10,3,1,22.6,2.0,1,6469.2
CUST10723,55,North,Basic,Monthly,UPI,36,499.0,20,5,0,17.6,1.9,0,4790.400000000001
CUST10724,51,East,Premium,Monthly,Net Banking,30,1299.0,20,2,0,15.9,5.0,0,12470.400000000001
CUST10725,55,West,Basic,Quarterly,Debit Card,23,499.0,0,2,1,22.8,4.3,0,5988.0
CUST10726,51,West,Standard,Monthly,UPI,19,799.0,15,1,0,16.0,2.8,0,8149.8
CUST10727,35,East,Premium,Monthly,Net Banking,12,1199.0,10,4,0,15.5,2.8,0,12949.2
CUST10728,47,East,Standard,Quarterly,Net Banking,15,849.0,5,2,1,15.6,3.5,0,9678.6
CUST10729,32,West,Premium,Annual,Debit Card,31,1249.0,5,2,0,24.0,4.3,0,14238.599999999999
CUST10730,44,East,Basic,Quarterly,Net Banking,43,499.0,15,0,0,31.5,3.2,0,5089.8
CUST10731,51,South,Premium,Quarterly,Debit Card,37,1199.0,5,1,1,24.8,2.8,0,13668.599999999999
CUST10732,55,South,Basic,Quarterly,Credit Card,37,499.0,5,1,1,29.1,4.5,0,5688.599999999999
CUST10733,50,South,Standard,Annual,Debit Card,15,899.0,5,1,0,21.4,3.5,0,10248.6
CUST10734,41,West,Standard,Monthly,Credit Card,29,899.0,5,2,0,23.1,3.3,0,10248.6
CUST10735,32,East,Standard,Monthly,UPI,43,849.0,0,3,0,35.2,4.0,0,10188.0
CUST10736,47,East,Standard,Monthly,Net Banking,26,849.0,15,3,0,28.6,1.6,0,8659.8
CUST10737,59,North,Standard,Monthly,Debit Card,44,849.0,10,4,0,29.5,3.9,0,9169.2
CUST10738,34,North,Basic,Quarterly,Debit Card,2,499.0,10,3,0,19.9,3.9,1,5389.2
CUST10739,22,East,Basic,Quarterly,Net Banking,20,499.0,0,1,2,22.0,2.3,0,5988.0
CUST10740,46,East,Standard,Quarterly,Net Banking,15,849.0,10,3,3,25.2,1.8,0,9169.2
CUST10741,21,East,Standard,Monthly,UPI,4,799.0,0,1,1,17.1,3.0,0,9588.0
CUST10742,27,West,Premium,Quarterly,UPI,22,1199.0,0,2,1,3.1,3.7,0,14388.0
CUST10743,34,East,Standard,Monthly,Debit Card,38,899.0,5,0,0,25.2,3.8,0,10248.6
CUST10744,27,North,Premium,Quarterly,UPI,23,1249.0,5,1,0,29.7,5.0,0,14238.599999999999
CUST10745,34,West,Standard,Quarterly,Credit Card,26,799.0,5,1,0,22.4,3.7,0,9108.6
CUST10746,37,East,Basic,Monthly,UPI,11,549.0,0,4,1,17.2,2.2,0,6588.0
CUST10747,41,North,Basic,Monthly,UPI,28,599.0,5,1,1,19.4,3.3,0,6828.599999999999
CUST10748,22,West,Standard,Monthly,Debit Card,2,799.0,0,2,0,5.8,2.3,0,9588.0
CUST10749,51,East,Standard,Annual,Credit Card,8,799.0,20,2,2,19.3,3.3,0,7670.400000000001
CUST10750,23,East,Basic,Annual,UPI,29,499.0,5,1,0,13.1,4.8,0,5688.599999999999
CUST10751,19,East,Basic,Quarterly,Credit Card,11,499.0,10,3,1,16.4,3.9,0,5389.2
CUST10752,30,West,Premium,Monthly,Credit Card,37,1249.0,5,4,1,12.7,2.9,0,14238.599999999999
CUST10753,60,North,Standard,Monthly,Credit Card,18,799.0,0,0,0,11.8,4.0,0,9588.0
CUST10754,60,North,Standard,Quarterly,Net Banking,14,799.0,20,2,0,14.0,2.8,0,7670.400000000001
CUST10755,28,South,Standard,Quarterly,Net Banking,10,799.0,0,2,0,27.1,1.0,0,9588.0
CUST10756,40,East,Basic,Monthly,Net Banking,35,499.0,5,5,0,17.9,2.4,0,5688.599999999999
CUST10757,33,South,Basic,Monthly,Net Banking,9,499.0,10,2,2,13.1,3.9,0,5389.2
CUST10758,48,South,Basic,Quarterly,Debit Card,35,549.0,0,2,1,28.0,4.2,0,6588.0
CUST10759,28,North,Basic,Monthly,UPI,11,499.0,15,4,1,23.0,5.0,0,5089.8
CUST10760,33,West,Standard,Monthly,Net Banking,44,849.0,5,1,1,3.1,3.8,0,9678.6
CUST10761,25,West,Standard,Monthly,Debit Card,12,849.0,0,4,2,30.0,4.7,0,10188.0
CUST10762,21,North,Premium,Monthly,UPI,3,1199.0,0,3,0,22.6,4.1,0,14388.0
CUST10763,57,West,Premium,Annual,Net Banking,39,1249.0,0,6,1,28.2,4.3,0,14988.0
CUST10764,21,South,Basic,Annual,UPI,14,549.0,15,0,2,20.2,4.5,0,5599.8
CUST10765,42,East,Standard,Quarterly,Net Banking,28,799.0,10,3,0,34.8,3.9,0,8629.2
CUST10766,20,North,Standard,Monthly,Debit Card,11,799.0,0,1,1,18.9,4.5,0,9588.0
CUST10767,49,East,Premium,Monthly,Credit Card,39,1249.0,0,1,0,2.0,2.9,0,14988.0
CUST10768,20,West,Basic,Monthly,Credit Card,25,599.0,10,2,2,14.9,1.3,0,6469.2
CUST10769,44,East,Standard,Monthly,UPI,21,799.0,5,2,0,26.0,4.1,0,9108.6
CUST10770,46,West,Standard,Quarterly,Debit Card,10,799.0,5,1,2,23.3,3.8,0,9108.6
CUST10771,49,West,Basic,Monthly,Credit Card,43,499.0,5,2,0,21.0,2.7,0,5688.599999999999
CUST10772,36,South,Basic,Monthly,Net Banking,15,499.0,0,3,2,14.1,2.4,0,5988.0
CUST10773,38,West,Standard,Monthly,Credit Card,19,849.0,10,2,1,22.1,3.6,0,9169.2
CUST10774,22,South,Standard,Monthly,UPI,48,799.0,20,2,1,21.9,4.1,0,7670.400000000001
CUST10775,35,South,Basic,Monthly,UPI,22,499.0,0,4,0,21.8,4.0,0,5988.0
CUST10776,45,South,Standard,Monthly,Debit Card,21,799.0,5,1,2,26.3,2.6,0,9108.6
CUST10777,59,North,Standard,Annual,UPI,44,799.0,5,0,1,23.5,2.8,0,9108.6
CUST10778,39,North,Standard,Monthly,Credit Card,32,799.0,5,3,1,20.0,4.1,0,9108.6
CUST10779,38,West,Basic,Monthly,Credit Card,23,499.0,0,2,1,14.0,3.6,0,5988.0
CUST10780,23,South,Premium,Annual,Credit Card,13,1199.0,15,5,1,32.9,4.5,0,12229.8
CUST10781,18,North,Basic,Annual,Credit Card,5,549.0,5,3,2,37.9,3.2,1,6258.599999999999
CUST10782,22,South,Basic,Quarterly,Debit Card,4,599.0,5,7,2,36.0,4.2,0,6828.599999999999
CUST10783,58,East,Basic,Annual,Net Banking,28,499.0,0,1,1,27.6,3.5,0,5988.0
CUST10784,29,East,Basic,Monthly,Net Banking,14,499.0,0,4,0,8.6,2.8,0,5988.0
CUST10785,43,East,Standard,Monthly,Debit Card,8,799.0,0,1,0,7.6,4.3,0,9588.0
CUST10786,51,West,Basic,Monthly,UPI,9,499.0,10,2,0,17.6,2.6,0,5389.2
CUST10787,31,South,Premium,Quarterly,Net Banking,35,1199.0,0,4,0,21.6,3.6,0,14388.0
CUST10788,43,East,Basic,Quarterly,UPI,37,499.0,10,2,1,21.2,3.7,0,5389.2
CUST10789,44,North,Basic,Monthly,Net Banking,21,549.0,5,0,0,23.6,3.4,0,6258.599999999999
CUST10790,26,East,Basic,Monthly,UPI,18,499.0,5,2,0,10.9,4.4,0,5688.599999999999
CUST10791,43,East,Basic,Quarterly,Debit Card,33,499.0,5,2,1,34.9,4.0,0,5688.599999999999
CUST10792,39,East,Basic,Monthly,Credit Card,8,549.0,5,0,0,34.0,3.9,0,6258.599999999999
